id,host_id,bathrooms_text,bedrooms,beds
38157081,285727534,1.5 shared baths,1,1
40367448,3696506,1 shared bath,1,1
40425172,127292,1 bath,1,1
40943649,319004394,1 bath,1,1
41775678,285042037,1 bath,1,2
41798673,209921907,1 bath,1,1
42100414,159494837,1 private bath,2,3
43947562,21743283,1 shared bath,2,1
45034004,514261,2 shared baths,2,2
45773311,194927513,1 bath,1,2
46080480,50831521,1 bath,1,1
46429942,173858338,1 shared bath,1,1
47036529,10137323,1 shared bath,1,1
47100985,301334288,1 bath,1,1
47201764,380972311,1 bath,1,2
48517390,2653479,1 private bath,1,
48526976,2653479,1 private bath,1,
49394418,291873184,1 shared bath,1,1
49567184,125323558,1.5 shared baths,1,1
49624558,305240193,1 bath,1,
50060238,224047081,1 private bath,1,1
50491757,9598889,1 bath,1,1
51547861,226804666,1 private bath,1,1
51548032,226804666,1 private bath,1,1
51602596,141785145,1 shared bath,1,1
52423204,164518602,1.5 shared baths,1,1
52507194,116634792,1 shared bath,1,3
52855573,418761982,1 shared bath,1,1
52900161,383793841,1 bath,1,1
53031047,429297785,1 bath,1,
53230692,25001454,1 shared bath,2,1
53257830,96891607,1 shared bath,1,1
53498801,149151114,1 shared bath,1,
53545394,39972598,1 bath,1,1
53799415,255577756,1 shared bath,1,1
54102963,3229596,1 shared bath,1,1
5.55E+17,283338112,1 bath,1,
5.68E+17,100112994,1 shared bath,1,2
5.85E+17,450104410,2 baths,1,1
6.01E+17,440921674,1 shared bath,1,2
6.05E+17,454216204,1 private bath,1,1
6.06E+17,445024498,1 bath,,1
6.11E+17,66443481,1 shared bath,1,1
6.17E+17,456766681,2 baths,1,2
6.49E+17,265263410,1.5 baths,1,2
6.50E+17,463917614,1 shared bath,1,1
6.50E+17,463917614,1 shared bath,1,1
6.70E+17,466572177,1 bath,1,1
6.72E+17,35108207,1 bath,1,1
6.85E+17,460919458,1 bath,2,2
6.89E+17,473861306,1 bath,1,2
6.97E+17,475812927,1 shared bath,1,1
6.97E+17,475822306,1 private bath,2,2
6.98E+17,163089338,1 shared bath,1,1
6.98E+17,169472089,1 private bath,1,1
7.14E+17,135722057,1 shared bath,1,1
7.19E+17,459768134,1 shared bath,1,1
7.20E+17,343574380,1 private bath,1,1
7.22E+17,480080728,1 shared bath,1,1
7.26E+17,475812927,1 shared bath,1,1
7.26E+17,475812927,1 shared bath,1,1
7.27E+17,384638084,1 bath,1,2
7.34E+17,474140078,1 shared bath,1,1
7.41E+17,484299616,1 bath,1,1
7.46E+17,467974528,1 private bath,1,1
7.51E+17,28260018,1 shared bath,1,1
7.57E+17,466908468,1 shared bath,1,1
7.63E+17,204769168,1 bath,1,2
7.64E+17,485492389,1 shared bath,1,1
7.65E+17,477886839,1.5 shared baths,1,1
7.65E+17,488556209,1 shared bath,1,1
7.65E+17,5468026,1 private bath,1,1
7.70E+17,162927656,1 shared bath,1,1
7.73E+17,305240193,0 shared baths,3,1
1586641,8452639,1 shared bath,1,1
1725295,215764,1 shared bath,1,1
1778810,4591403,1 shared bath,1,1
2089226,8452639,1 shared bath,1,2
2465699,12608261,1 bath,1,1
2607583,13347167,1 bath,1,1
3247291,16425715,1.5 baths,1,1
3739126,3586725,1 shared bath,1,1
3943879,20435647,1 bath,,1
4573897,21935479,1 shared bath,1,1
4968633,248490,1 private bath,1,2
5871372,5309143,1 private bath,,1
6798811,33279657,1 bath,1,1
8662518,24856634,1 bath,,2
9300556,1550888,1 bath,1,2
11944668,37188098,1 bath,1,2
12110663,64948443,1 shared bath,1,1
13098452,4942450,1 bath,3,3
13962117,9856492,1 bath,1,2
14015822,82805482,1 shared bath,1,1
14168413,18981759,1 shared bath,1,1
15008979,94707512,1 shared bath,1,1
15845669,21444167,1 bath,,2
16897571,9670774,1 private bath,,1
17831374,28594302,1 shared bath,1,1
18490141,97001292,1 bath,1,2
18503701,128413939,1 shared bath,1,2
19177262,16404967,1 bath,1,1
20406782,60350045,1 bath,2,2
20480983,785524,1 bath,1,1
21764778,12776493,1 bath,1,1
22389296,25944182,1 shared bath,1,1
23144059,7990635,1 shared bath,1,2
24016962,180744564,1 bath,,
24276835,26459329,1 shared bath,1,1
24378935,182490482,1 shared bath,1,1
25138975,81754218,1 bath,2,4
25187576,23479368,1 private bath,1,1
25943177,58234433,1 private bath,1,1
26055709,46201715,1 shared bath,1,2
26295433,49202674,1 bath,1,1
26597692,199147185,1 bath,1,1
30940831,77825548,1 private bath,1,1
31082686,105310740,1 bath,2,2
32845010,139238261,1 bath,2,2
33186696,145975067,1 shared bath,1,1
33373472,6528007,1 bath,2,1
34114232,249210688,1 bath,,1
35085826,264149311,1 bath,,1
35797866,1900800,1 shared bath,1,1
37213303,280163640,1 shared bath,1,1
38413549,6444696,1.5 baths,2,1
39269487,291026998,1 bath,,1
39332857,302101015,1 shared bath,1,1
40445885,1142068,1 bath,1,1
40499408,8681710,1 shared bath,1,1
40513927,312699480,1 shared bath,1,1
40915004,302151163,1 shared bath,1,1
41159052,322484729,1 private bath,,
42746488,340446368,1 bath,,2
42815488,341019038,1 bath,1,1
43004379,107915864,1 bath,1,1
43479666,346712699,1 bath,1,2
44059338,352422868,1 bath,1,2
44917765,19312868,1 private bath,1,1
46056385,190915917,1 private bath,1,1
46180760,82644217,1 bath,,2
46436269,375692991,1 bath,1,2
47352240,275800186,1 bath,1,2
48562666,383332265,1 private bath,,1
50279149,53766519,1 bath,1,1
50784835,188680034,1 shared bath,1,
50879115,360780711,1 shared bath,1,1
50943920,409575276,1 shared bath,1,1
51548246,226804666,1 private bath,1,1
51558779,10236340,1 shared bath,1,1
52062209,35429361,1 private bath,1,1
52112251,246923606,1 bath,1,2
52282232,7309378,1 shared bath,2,2
53300313,431522149,1 bath,2,2
53391935,289129604,2 shared baths,1,1
53576816,86213000,1 bath,2,2
53876346,14925591,1 bath,1,2
54148158,438618089,1 shared bath,1,1
5.03E+17,433332162,1 private bath,1,1
5.61E+17,444802532,2 shared baths,1,2
5.66E+17,444802532,2 shared baths,1,2
6.12E+17,190915917,2 baths,1,1
6.16E+17,244544373,2 shared baths,3,1
6.21E+17,4244052,1 bath,1,1
6.23E+17,137154853,1 bath,1,1
6.44E+17,429055682,1 bath,1,1
6.68E+17,468769212,1 private bath,,1
6.78E+17,471204759,1 bath,1,1
6.84E+17,460919458,1 bath,1,2
6.95E+17,314302433,1 bath,1,2
7.27E+17,27973267,1 bath,1,4
7.30E+17,1650330,1 private bath,1,2
7.34E+17,454333811,1 shared bath,1,2
7.36E+17,459617273,1 shared bath,1,1
7.54E+17,469221076,2.5 shared baths,1,2
7.58E+17,393076353,1 shared bath,1,1
7.67E+17,10574124,1 private bath,1,1
7.73E+17,305240193,0 shared baths,3,1
613528,2518984,1 bath,1,2
753622,869880,1 shared bath,1,1
1063020,5851210,1 bath,1,2
1386742,40100,1 shared bath,1,1
1750248,9207223,1.5 baths,1,1
1813829,9501531,1 shared bath,1,1
1935826,9207223,1.5 baths,1,1
2659448,13611255,1 bath,1,2
3401271,5851210,1 bath,1,1
3798941,6642777,1 shared bath,1,1
3987599,20670246,1 bath,3,3
4110645,21327210,1 shared bath,1,1
4430808,23002099,1 bath,1,1
4545999,23570473,1 shared bath,1,1
6331598,32958503,1 bath,3,4
6901734,36167966,1 bath,1,1
7789152,1439611,1 bath,1,2
7798935,33593407,2 baths,2,2
9382195,48674244,1 bath,,1
9446357,46933987,1 bath,1,1
11655500,61842904,1 bath,,1
12360660,5074556,1 shared bath,1,1
15083823,7018895,1 bath,1,1
16300644,22919533,1 shared bath,1,2
17156147,10762635,1 bath,3,3
17255880,48076117,1.5 baths,1,1
18647731,46501846,1 bath,,1
19219624,134521683,1 shared bath,1,1
20034180,121612198,1 shared bath,1,1
21176110,48812051,1 bath,1,1
21771454,23596542,1 bath,1,2
21815842,1931990,1 bath,2,2
21839021,131476075,1 shared bath,1,1
22602996,166289951,1 shared bath,1,1
23455106,33395500,1 shared bath,1,1
23747567,1636933,1 bath,1,2
24801589,3082771,1 bath,1,1
24806098,75981937,1 bath,2,3
26557266,152047633,1 shared bath,1,1
26747409,28413263,1 shared bath,1,1
28130502,28992997,1 shared bath,1,1
28936557,70394670,1 shared bath,1,1
29119411,56648414,1 bath,,1
29592768,89351775,1 bath,1,1
30588468,123527938,1 shared bath,1,1
31957975,236334741,1 private bath,2,2
32890591,247446830,1 shared bath,1,2
34705719,25182524,1 private bath,1,1
34866897,20086738,1 private bath,1,1
35257081,265424495,1 shared bath,1,1
35487942,1616218,1 bath,2,2
35546352,103336088,1 bath,,1
35719652,274333,1 bath,,2
37360299,281493619,1 bath,1,1
37592967,284018026,1 bath,1,1
39650425,301277352,1 bath,1,4
39702139,305144235,1 bath,1,2
40454134,211136294,1 shared bath,1,2
40528622,17010910,1 bath,1,1
42738465,28534039,1 shared bath,1,1
43164910,303258981,1 bath,,1
43348178,17459413,1 shared bath,1,1
44938771,177562964,1 bath,1,3
47100085,133197429,1 shared bath,1,1
48324509,305240193,1 shared bath,1,1
48503146,391400443,1 bath,1,1
48622314,176809727,1 shared bath,1,1
48921786,394603762,1 bath,1,1
49591019,253332603,2 baths,1,1
50054553,255420742,1 shared bath,1,1
50417430,407257557,1 bath,2,2
50522547,107603094,1 shared bath,1,1
50726603,91997718,1 shared bath,1,1
51563605,74328483,1 shared bath,1,1
51726376,208365297,1.5 shared baths,1,1
51762671,305240193,1 bath,,
53113382,403346164,1 bath,1,2
53181247,400431577,1 shared bath,1,1
53543572,401202937,0 shared baths,1,1
54055625,188956585,1 bath,2,2
54073846,11769840,1.5 shared baths,1,1
54074900,411335004,1 bath,1,1
54108028,429247380,1 bath,1,2
5.62E+17,272763930,1 shared bath,1,2
5.80E+17,147514887,1 private bath,2,3
5.93E+17,142716783,1 bath,1,2
5.99E+17,437502426,1 bath,1,1
6.14E+17,441736253,1 shared bath,1,1
6.25E+17,128879778,1 private bath,1,1
6.46E+17,401202937,1 shared bath,1,1
6.52E+17,26766504,1 shared bath,1,1
6.53E+17,124142417,1 private bath,2,2
6.68E+17,468574952,1 shared bath,1,2
6.79E+17,471441645,1 bath,1,1
6.87E+17,4052356,1 private bath,1,1
6.87E+17,25596183,1 private bath,1,1
6.92E+17,447538686,1 shared bath,1,1
6.99E+17,256610276,1 shared bath,1,1
6.99E+17,256610276,1 shared bath,1,1
7.01E+17,476382505,1 private bath,1,1
7.08E+17,72668918,1 bath,1,1
7.13E+17,478793484,1 shared bath,1,1
7.23E+17,250735,1 private bath,1,2
7.25E+17,475812927,1 shared bath,1,1
7.26E+17,338850187,1 bath,,1
7.27E+17,390907905,1 bath,1,1
7.31E+17,179383012,1 shared bath,1,1
7.35E+17,233528692,1 bath,1,1
7.49E+17,349220034,1 bath,1,1
7.51E+17,143532846,1 shared bath,1,1
7.54E+17,7181263,1 shared bath,1,1
7.62E+17,20863433,1 bath,1,1
7.65E+17,488672147,1.5 shared baths,1,3
7.68E+17,479089771,1 bath,1,1
7.70E+17,489349967,2 baths,2,1
7.72E+17,305240193,0 shared baths,4,1
29628,127608,1 shared bath,1,1
232612,1217241,1 bath,,1
1117516,6133754,1 bath,1,2
1739847,8989844,1 bath,1,1
2095959,10692401,1 bath,1,1
6784207,6387355,1 bath,1,1
7244824,37932285,1 shared bath,1,1
7922158,41774713,1 bath,1,1
8643939,32970856,1 bath,1,1
8951480,46787065,1 bath,1,2
9343313,11824700,1 shared bath,1,1
9857249,8033291,1 bath,1,1
9886606,221266,1 bath,1,1
11343196,5368671,1 private bath,1,1
12606349,9293730,1 bath,2,4
12664893,657869,1 shared bath,1,1
12836932,70082670,1 bath,1,2
13997539,83611052,1 bath,1,2
15115382,24155326,1 private bath,,1
15788312,101653570,2 shared baths,1,1
18838643,3714721,1 shared bath,1,1
18912084,17419817,1 shared bath,1,1
19785259,53821069,1 bath,,1
20982422,75248463,2 shared baths,1,1
22106002,18605299,1 shared bath,1,1
22464789,33750563,1 bath,1,1
23809758,21012470,1 shared bath,1,1
23916900,83967077,1 bath,2,2
24968926,22010249,1 private bath,1,1
26501791,199315923,1 bath,1,2
32410156,243378593,1.5 baths,1,
36693907,256052614,1 private bath,1,1
38442158,293045470,1 bath,1,2
39723878,268397728,1 private bath,1,1
40516321,75248463,2 shared baths,1,1
40517002,75248463,2 baths,1,1
40887882,23772724,1 bath,2,2
40986705,162921021,1.5 shared baths,1,1
41326373,76451380,1.5 shared baths,1,1
42948579,341928072,1.5 shared baths,1,1
43685703,4185135,1 bath,2,2
44154139,49293531,1 bath,1,1
45413193,4601412,1 private bath,1,2
46098256,305240193,1 shared bath,1,1
47009616,260396179,1 bath,1,1
47232956,311340454,1 bath,1,2
47431137,54384811,1.5 baths,2,3
47848239,55826318,1 bath,1,2
47887785,10194781,1 bath,,2
48132627,305240193,3 shared baths,1,1
48132830,305240193,3 shared baths,1,1
48139255,305240193,3 shared baths,1,
48242704,54269012,1 shared bath,1,1
48527218,2653479,1 private bath,1,
49617730,1442860,1 bath,,1
49969511,140241933,1 shared bath,1,3
50084196,395965505,2 shared baths,1,1
50403963,112901574,1 shared bath,1,1
51271065,5278391,2 shared baths,1,1
51603968,463061,2 shared baths,1,
52554380,68995107,2 baths,1,1
52581270,365938535,1 bath,2,
53051436,429454632,1 shared bath,1,1
53543391,401202937,0 shared baths,1,1
53543707,401202937,0 shared baths,1,1
53543791,401202937,0 shared baths,1,1
53587023,401202937,0 shared baths,1,1
53773839,36093196,1 shared bath,1,1
54104783,438577001,1 bath,1,1
54162906,438952657,1.5 baths,2,2
54165793,438762718,1 shared bath,1,1
5.17E+17,305240193,1.5 shared baths,1,1
5.65E+17,433696576,2.5 baths,1,4
5.88E+17,28858522,1 shared bath,1,1
6.01E+17,259917183,1 bath,1,1
6.09E+17,401096854,1 shared bath,1,1
6.20E+17,6724578,1 shared bath,1,1
6.23E+17,405671301,1 bath,1,2
6.39E+17,461852348,1 shared bath,1,1
6.42E+17,378759597,1 shared bath,1,1
6.59E+17,26953965,1 bath,1,1
6.60E+17,466759693,1 shared bath,1,1
6.77E+17,461053338,1 bath,1,2
6.96E+17,475331102,0 baths,1,
6.96E+17,424334449,1 shared bath,1,1
7.03E+17,96377729,1 shared bath,1,2
7.07E+17,195479167,1 bath,1,1
7.14E+17,347502164,1 bath,1,1
7.16E+17,85535054,1 private bath,1,1
7.34E+17,28260018,2 shared baths,1,1
7.50E+17,436303062,1 shared bath,1,1
7.55E+17,38022820,1 bath,1,1
7.59E+17,465866457,1 bath,1,1
7.59E+17,365329145,1 bath,1,1
7.60E+17,487616169,1 bath,,2
7064,17297,1 shared bath,1,1
18961,70857,1 bath,1,1
31994,137814,1 private bath,1,1
54508,210746,2 shared baths,1,1
60611,292204,1 bath,1,1
112435,181376,1 bath,1,1
188803,67778,1.5 shared baths,1,1
258930,32613,1 bath,1,1
261674,1372786,1 bath,1,1
269889,1413098,1 shared bath,1,1
270231,1366310,1 shared bath,1,2
299531,1220404,2 baths,3,4
505581,2492533,1 bath,1,1
517626,2438262,,1,1
518566,1497427,1 shared bath,1,1
526942,2205455,1 shared bath,1,1
571564,1141935,1 shared bath,1,1
590903,1345769,1 private bath,2,2
600775,210746,1.5 shared baths,1,1
611156,2742629,1 shared bath,1,1
704838,3621183,1 bath,2,6
714028,3621183,1 bath,1,6
714049,3621183,1 bath,2,7
740754,3876092,1 shared bath,1,1
752783,3959655,1 bath,1,1
766814,4022922,1 bath,1,1
778381,3043126,1 shared bath,1,1
788035,4105376,1 bath,1,1
804194,4232762,1 shared bath,1,2
808851,1289936,1 shared bath,1,1
819893,4299040,1 shared bath,1,1
916105,17297,1 shared bath,1,1
987329,5369117,1 shared bath,1,3
1034347,1367316,1 bath,1,1
1215122,6632440,1 bath,1,1
1220548,2050338,1 bath,2,2
1240530,6762247,1 shared bath,1,1
1255828,5561816,1 shared bath,1,1
1336223,7245581,1 bath,,1
1525602,1200603,1 bath,1,1
1741745,1845333,1 bath,1,1
1945115,10061009,1 shared bath,1,1
2019755,10383481,1 bath,1,1
2132248,3695778,2 baths,1,1
2201581,11231506,1 bath,1,1
2230762,11386273,1 shared bath,1,1
2238300,249753,1 bath,1,1
2637533,2687435,1 bath,1,2
2683455,1273385,1 bath,3,3
2863696,5229579,1 bath,1,1
2880336,14720647,1 bath,1,1
2883054,5117939,1 bath,2,2
3041280,4401973,1.5 baths,1,1
3224913,16245414,1 bath,1,1
3240838,16396714,1 shared bath,1,1
3531681,14362471,1 shared bath,1,1
3534137,7157099,1 shared bath,1,1
3605388,14157138,1.5 baths,2,2
3625870,18264329,1.5 baths,1,1
4003515,2787824,1 private bath,1,1
4020425,20843936,1.5 baths,1,1
4169094,21634948,1 shared bath,1,1
4189428,21734605,1 bath,2,2
4352537,22595345,1 bath,1,1
4452723,2050338,1 bath,2,2
4554577,22568612,1 bath,1,1
4620505,12511067,1 bath,1,1
4629599,22503794,1 bath,1,1
4753639,24530713,1 shared bath,1,1
4795857,8902883,1 bath,2,3
4807899,3422859,1 bath,1,1
4813342,23982388,1 bath,,1
4824146,24840863,1.5 baths,1,1
4921514,25113533,1 bath,1,1
4996086,25760136,1 shared bath,1,1
5690007,22020703,1 shared bath,1,2
5851054,26440049,1 bath,1,1
5882068,2533934,1 bath,1,2
6069703,17958459,1 bath,1,1
6428581,3760161,1 bath,1,1
6558729,12764940,1 bath,1,1
6638377,31889552,1 bath,,1
6657454,6913285,1 bath,1,2
6809332,198010,1 bath,1,1
6885767,36080537,1 bath,1,1
6926686,4667102,1 bath,1,1
6982967,36613427,1 bath,1,1
7151565,37453881,1 private bath,1,1
7328712,2482069,1 bath,1,1
7330488,18008678,1 shared bath,1,1
7332196,5628243,1 bath,1,1
7603716,10831168,1 shared bath,1,1
7611169,39916890,1 bath,1,1
7677595,326952,1 bath,1,1
7686940,40371157,1 shared bath,1,1
7689346,39956905,1 bath,1,1
7699542,22703843,1 bath,1,1
8410796,26389845,1 bath,1,1
8444013,11625123,1 bath,1,2
8720923,41324442,1 shared bath,1,1
8743269,12226733,1 bath,,1
8799533,46109528,2 baths,1,2
8901901,15433113,1 bath,1,1
9046808,21647215,1 bath,1,1
9050373,1393469,1 bath,1,2
9195330,1826449,1 bath,1,1
9236348,48007438,1.5 baths,2,2
9415026,14995329,1 bath,1,1
9546695,34000566,1 bath,1,1
9665709,49951208,1 bath,1,1
9674880,30312537,1 bath,1,1
9698905,2262706,1 private bath,1,1
9726043,292084,1 bath,2,5
9900224,3879284,1 shared bath,1,1
10070235,51525183,1 bath,1,1
10230429,52539349,1 bath,1,2
10357730,16823940,1 bath,2,
10686809,15927582,1 bath,1,1
10766339,9358748,2 baths,2,2
11162285,4302160,1 shared bath,1,1
11352664,26024758,1 bath,1,1
11728836,10620222,1 bath,1,1
11753760,62542300,1 private bath,1,1
11758313,51501835,1 bath,,1
11923007,7640852,1 bath,1,1
12174966,28895303,1 bath,1,2
12610244,1171497,1.5 shared baths,1,1
13188552,18142892,1 bath,1,2
13222669,5955262,1 bath,1,1
13265459,40863393,1 bath,1,2
13294325,75034279,1 shared bath,1,1
13389756,6574489,2 baths,1,1
13525308,50995154,1 bath,1,1
13603093,78672740,1 shared bath,2,1
13843681,81706032,1 bath,1,1
14016202,81939249,1 private bath,1,1
14483613,89211125,1 bath,,2
14520743,33518883,1 shared bath,1,1
14555269,4825815,1 bath,1,1
14759888,6049738,1 bath,2,2
14824230,92690603,1 bath,1,1
14835670,92602590,1 bath,2,2
14892623,93441980,1 bath,1,1
14964655,94232838,1 shared bath,1,1
15454216,32545798,2 baths,1,4
15478604,36861300,1 bath,1,3
15861331,1260413,1 shared bath,1,1
16260117,336228,1 shared bath,1,3
16301464,66271966,1 bath,,1
16321376,43610994,1 bath,1,1
16556049,109016966,1 private bath,1,1
16933481,359480,1 bath,1,2
17134357,780958,1 bath,1,1
17210984,115845698,1 shared bath,1,1
17378609,50364911,1 bath,1,2
17423245,16145840,1 shared bath,1,1
17842111,122044895,1 bath,1,3
18076816,20600569,1 shared bath,1,1
18134948,1746238,1 private bath,1,1
18358343,127080012,1 shared bath,1,1
18610544,32052979,1 shared bath,1,1
18615903,1038989,1 private bath,1,1
18704012,1038989,1 private bath,1,1
18840106,78299086,2 baths,1,1
18869228,9293730,1 bath,,1
19387536,17026738,1 bath,,1
19691179,138708257,1 shared bath,1,1
19744093,2239235,1 bath,1,2
19864245,140503168,1 shared bath,1,1
19893872,140847083,1 shared bath,1,1
19922292,51870709,1 bath,,1
20073959,74541079,1 bath,1,5
20248246,74314960,1 private bath,1,1
20283433,7714461,1 shared bath,1,1
20420152,121141431,1 bath,,1
20551387,146762240,1 shared bath,1,1
20674622,33204787,1 private bath,1,1
21313640,10500831,1 bath,1,2
21367648,154042156,1 private bath,1,1
21700378,18743582,1 bath,1,1
21745569,158406020,1 shared bath,1,1
21750219,114008316,2 baths,2,2
21809773,138266252,1 bath,1,1
21845187,159312334,1 shared bath,1,1
21893658,39253607,1 bath,1,1
21913811,147095935,1 bath,2,3
21999647,159655531,1.5 shared baths,1,1
22082903,156047478,1 bath,,1
22125701,11769840,1.5 shared baths,1,1
22176678,110142237,1 bath,1,1
22229755,327033,1 bath,1,2
22344483,163376694,1 bath,1,2
22609277,27502041,1 private bath,1,1
22812324,33822427,1 bath,1,2
23078904,334485,1 bath,1,1
23669201,2438,1 bath,2,2
24743196,130074377,1 shared bath,1,2
24930848,188486925,1 shared bath,1,1
25017424,189075482,1.5 shared baths,1,1
25446811,1844352,1 private bath,1,1
26138483,20630497,1 shared bath,1,2
26280662,30613046,1 private bath,1,2
